player_display_name,position,season,recent_team,fantasy_points_ppr
Josh Reynolds,WR,2020,LA,126.3
Rashard Higgins,WR,2020,CLE,120.9
David Moore,WR,2020,SEA,118.8
Antonio Brown,WR,2020,TB,117.1
Travis Fulgham,WR,2020,PHI,115.9
Damiere Byrd,WR,2020,NE,114.9
A.J. Green,WR,2020,CIN,111.3
Anthony Miller,WR,2020,CHI,108.7
Demarcus Robinson,WR,2020,KC,107.6
Danny Amendola,WR,2020,DET,106.4
Tre'Quan Smith,WR,2020,NO,103.1
Scott Miller,WR,2020,TB,102.5
Larry Fitzgerald,WR,2020,ARI,100.9
Randall Cobb,WR,2020,HOU,100.1
Isaiah McKenzie,WR,2020,BUF,99.58
James Washington,WR,2020,PIT,99.2
Breshad Perriman,WR,2020,NYJ,99.1
Michael Pittman,WR,2020,IND,98.9
Allen Lazard,WR,2020,GB,97.8
Braxton Berrios,WR,2020,NYJ,97.3
Chris Conley,WR,2020,JAX,97.1
Jalen Guyton,WR,2020,LAC,97.1
John Brown,WR,2020,BUF,96.8
Willie Snead,WR,2020,BAL,94.2
K.J. Hamler,WR,2020,DEN,90.1
Keke Coutee,WR,2020,HOU,89
Sammy Watkins,WR,2020,KC,87.4
Jakeem Grant,WR,2020,MIA,87.3
Jalen Reagor,WR,2020,PHI,87.2
Odell Beckham,WR,2020,CLE,86.82
Golden Tate,WR,2020,NYG,86.52
Cam Sims,WR,2020,WAS,86.2
Henry Ruggs,WR,2020,LV,84.1
Michael Thomas,WR,2020,NO,83.9
Deebo Samuel,WR,2020,SF,80.7
Tyron Johnson,WR,2020,LAC,79.5
Preston Williams,WR,2020,MIA,74.8
Miles Boykin,WR,2020,BAL,69.6
Richie James,WR,2020,SF,68.4
Quintez Cephus,WR,2020,DET,66.9
Kenny Golladay,WR,2020,DET,65.8
DaeSean Hamilton,WR,2020,DEN,62.3
Steven Sims,WR,2020,WAS,61.3
Denzel Mims,WR,2020,NYJ,60.7
Marvin Hall,WR,2020,CLE,60.3
Collin Johnson,WR,2020,JAX,59.2
Donovan Peoples-Jones,WR,2020,CLE,58.4
Adam Humphries,WR,2020,TEN,57.8
Julian Edelman,WR,2020,NE,56.22
Isaiah Ford,WR,2020,MIA,55.6
Andy Isabella,WR,2020,ARI,54.8
Lynn Bowden,WR,2020,MIA,53.58
Olamide Zaccheaus,WR,2020,ATL,53.4
Devin Duvernay,WR,2020,BAL,53.1
Chad Beebe,WR,2020,MIN,52.1
Cedrick Wilson,WR,2020,DAL,51.62
Deonte Harty,WR,2020,NO,49.7
Isaiah Wright,WR,2020,WAS,48.3
Van Jefferson,WR,2020,LA,46.9
Chad Hansen,WR,2020,HOU,46.6
Dontrelle Inman,WR,2020,WAS,46.3
DeSean Jackson,WR,2020,PHI,44.8
Mohamed Sanu,WR,2020,DET,44
Marquez Callaway,WR,2020,NO,42.3
Byron Pringle,WR,2020,KC,41
Freddie Swain,WR,2020,SEA,40.9
Tyler Johnson,WR,2020,TB,40.9
Marcus Johnson,WR,2020,IND,39.5
Mack Hollins,WR,2020,MIA,37.6
Zay Jones,WR,2020,LV,36.56
Bryan Edwards,WR,2020,LV,36.3
Olabisi Johnson,WR,2020,MIN,34.9
Ray-Ray McCloud,WR,2020,PIT,34.2
Jeff Smith,WR,2020,NYJ,33.7
KeeSean Johnson,WR,2020,ARI,32.3
Kenny Stills,WR,2020,HOU,31.4
Jamal Agnew,WR,2020,DET,31.2
Mike Thomas,WR,2020,CIN,30.3
Cameron Batson,WR,2020,TEN,30
Noah Brown,WR,2020,DAL,29.8
Brandon Powell,WR,2020,ATL,29.6
Auden Tate,WR,2020,CIN,29
KhaDarel Hodge,WR,2020,CLE,29
John Hightower,WR,2020,PHI,28.8
Kalif Raymond,WR,2020,TEN,27.4
Christian Blake,WR,2020,ATL,27.1
Chris Hogan,WR,2020,NYJ,25.8
Gunner Olszewski,WR,2020,NE,25.5
Equanimeous St. Brown,WR,2020,GB,25.4
Alex Erickson,WR,2020,CIN,24.6
Quez Watkins,WR,2020,PHI,23.6
Alshon Jeffery,WR,2020,PHI,23.5
Laquon Treadwell,WR,2020,ATL,22.9
Dez Bryant,WR,2020,BAL,22.7
DeMichael Harris,WR,2020,IND,22.5
C.J. Board,WR,2020,NYG,21.4
Trent Taylor,WR,2020,SF,18.6
Malik Taylor,WR,2020,GB,18.5
Dante Pettis,WR,2020,NYG,17.6
Javon Wims,WR,2020,CHI,17
Justin Watson,WR,2020,TB,16.4
Austin Mack,WR,2020,NYG,16.1
Ty Montgomery,WR,2020,NO,15.8
Parris Campbell,WR,2020,IND,14.7
J.J. Arcega-Whiteside,WR,2020,PHI,14.5
K.J. Hill,WR,2020,LAC,14.3
Lil'Jordan Humphrey,WR,2020,NO,13.6
Diontae Spencer,WR,2020,DEN,13.5
Jaydon Mickens,WR,2020,TB,12.8
Brandon Zylstra,WR,2020,CAR,12.6
Pharoh Cooper,WR,2020,CAR,12.3
Tyrie Cleveland,WR,2020,DEN,12.3
Austin Carr,WR,2020,NO,11.7
Ja'Marcus Bradley,WR,2020,CLE,11
Steven Mitchell,WR,2020,HOU,11
Damion Ratley,WR,2020,NYG,10.3
River Cracraft,WR,2020,SF,10.1
Trent Sherfield,WR,2020,ARI,10
Courtland Sutton,WR,2020,DEN,9.6
Darrius Shepherd,WR,2020,GB,9.6
Ashton Dulin,WR,2020,IND,9.4
Jake Kumerow,WR,2020,BUF,9.2
Joe Reed,WR,2020,LAC,8.9
Nick Westbrook-Ikhine,WR,2020,TEN,8.3
Riley Ridley,WR,2020,CHI,7.9
Andre Roberts,WR,2020,BUF,7.1
Seth Roberts,WR,2020,CAR,7.1
Isaiah Zuber,WR,2020,NE,7
Tavon Austin,WR,2020,GB,7
Ted Ginn,WR,2020,CHI,7
Josh Malone,WR,2020,NYJ,6.8
Terry Godwin,WR,2020,JAX,6.5
Robert Foster,WR,2020,WAS,5.7
Deontay Burnett,WR,2020,PHI,4.9
Daurice Fountain,WR,2020,IND,4.3
Antonio Callaway,WR,2020,MIA,4
John Ross,WR,2020,CIN,3.7
Antonio Gandy-Golden,WR,2020,WAS,3.5
Penny Hart,WR,2020,SEA,3.2
Bennie Fowler,WR,2020,NO,3.1
Donte Moncrief,WR,2020,NE,2.9
Tommylee Lewis,WR,2020,NO,2.9
Jaleel Scott,WR,2020,NYJ,2.6
James Proche,WR,2020,BAL,2.4
Keith Kirkwood,WR,2020,CAR,2.3
Vyncint Smith,WR,2020,NYJ,2.3
Cody Hollister,WR,2020,TEN,2.2
Marcus Kemp,WR,2020,KC,2.1
Gehrig Dieter,WR,2020,KC,2
DeAndre Carter,WR,2020,HOU,1.8
Trenton Irwin,WR,2020,CIN,1.5
Dede Westbrook,WR,2020,JAX,1.4
JoJo Natson,WR,2020,CLE,0.3
Cyril Grayson,WR,2020,TB,0
Hakeem Butler,WR,2020,PHI,0
Jeff Badet,WR,2020,WAS,0
Rico Gafford,WR,2020,LV,0
Tajae Sharpe,WR,2020,MIN,0
Taywan Taylor,WR,2020,CLE,0
Kendall Hinton,WR,2020,DEN,-2.78
Kyle Juszczyk,FB,2021,SF,73.8
C.J. Ham,FB,2021,MIN,32.9
Alec Ingold,FB,2021,LV,24.6
Patrick Ricard,FB,2021,BAL,20.7
Keith Smith,FB,2021,ATL,17.7
Michael Burton,FB,2021,KC,14.7
Jason Cabinda,FB,2021,DET,13.9
Andy Janovich,FB,2021,CLE,11.9
Johnny Stanton,FB,2021,CLE,9.2
Jakob Johnson,FB,2021,NE,8.3
Reggie Gilliam,FB,2021,BUF,5.6
Gabe Nabers,FB,2021,LAC,5.5
Adam Prentice,FB,2021,NO,5.1
Derek Watt,FB,2021,PIT,4.6
Nick Bawden,FB,2021,NYJ,3
Khari Blasingame,FB,2021,TEN,1
Chris Boswell,K,2021,PIT,0
Josh Allen,QB,2021,BUF,402.58
Justin Herbert,QB,2021,LAC,382.76
Tom Brady,QB,2021,TB,374.74
Patrick Mahomes,QB,2021,KC,361.66
Aaron Rodgers,QB,2021,GB,333.3
Matthew Stafford,QB,2021,LA,329.74
Dak Prescott,QB,2021,DAL,320.56
Joe Burrow,QB,2021,CIN,314.24
Jalen Hurts,QB,2021,PHI,312.16
Kirk Cousins,QB,2021,MIN,300.34
Kyler Murray,QB,2021,ARI,299.78
Ryan Tannehill,QB,2021,TEN,272.36
Carson Wentz,QB,2021,IND,258.02
Derek Carr,QB,2021,LV,256.96
Russell Wilson,QB,2021,SEA,242.82
Lamar Jackson,QB,2021,BAL,239.98
Jimmy Garoppolo,QB,2021,SF,227.5
Mac Jones,QB,2021,NE,224.94
Matt Ryan,QB,2021,ATL,222.92
Taylor Heinicke,QB,2021,WAS,222.86
Ben Roethlisberger,QB,2021,PIT,218.1
Teddy Bridgewater,QB,2021,DEN,202.68
Trevor Lawrence,QB,2021,JAX,199.04
Jared Goff,QB,2021,DET,194.5
Tua Tagovailoa,QB,2021,MIA,180.92
Baker Mayfield,QB,2021,CLE,179.8
Daniel Jones,QB,2021,NYG,167.52
Sam Darnold,QB,2021,CAR,157.28
Davis Mills,QB,2021,HOU,156.96
Zach Wilson,QB,2021,NYJ,151.86
Justin Fields,QB,2021,CHI,126.8
Taysom Hill,QB,2021,NO,121.72
Jameis Winston,QB,2021,NO,117.4
Trevor Siemian,QB,2021,NO,90.16
Cam Newton,QB,2021,CAR,86.36
Tyler Huntley,QB,2021,BAL,84.64
Andy Dalton,QB,2021,CHI,84.2
Tyrod Taylor,QB,2021,HOU,81.74
Jacoby Brissett,QB,2021,MIA,72.32
Trey Lance,QB,2021,SF,64.92
Geno Smith,QB,2021,SEA,54.28
Drew Lock,QB,2021,DEN,51.88
Josh Johnson,QB,2021,BAL,46.32
Mike White,QB,2021,NYJ,44.02
Colt McCoy,QB,2021,ARI,41.3
Gardner Minshew,QB,2021,PHI,33.66
Mike Glennon,QB,2021,NYG,30.9
Case Keenum,QB,2021,CLE,28.68
Tim Boyle,QB,2021,DET,24.34
Cooper Rush,QB,2021,DAL,24.08
Joe Flacco,QB,2021,NYJ,23.82
Jordan Love,QB,2021,GB,21.14
Mason Rudolph,QB,2021,PIT,18.38
Nick Foles,QB,2021,CHI,16.8
Marcus Mariota,QB,2021,LV,14.86
Brandon Allen,QB,2021,CIN,13.86
P.J. Walker,QB,2021,CAR,13.78
Sean Mannion,QB,2021,MIN,12.96
Brian Hoyer,QB,2021,NE,12.28
Jake Fromm,QB,2021,NYG,10.9
Nick Mullens,QB,2021,CLE,9.88
Mitchell Trubisky,QB,2021,BUF,8.12
Kyle Allen,QB,2021,WAS,7.9
Garrett Gilbert,QB,2021,WAS,7.76
Chad Henne,QB,2021,KC,3.28
Chris Streveler,QB,2021,ARI,2.04
Ian Book,QB,2021,NO,2
Blaine Gabbert,QB,2021,TB,1.98
C.J. Beathard,QB,2021,JAX,1.52
Sam Ehlinger,QB,2021,IND,0.9
Ryan Fitzpatrick,QB,2021,WAS,0.72
David Blough,QB,2021,DET,0.6
Kellen Mond,QB,2021,MIN,0.2
Nathan Peterman,QB,2021,LV,0.2
Brett Rypien,QB,2021,DEN,0
Kurt Benkert,QB,2021,GB,-0.1
Chase Daniel,QB,2021,LAC,-0.2
Davis Webb,QB,2021,BUF,-0.3
Logan Woodside,QB,2021,TEN,-0.6
Jacob Eason,QB,2021,IND,-1
John Wolford,QB,2021,LA,-1.9
Josh Rosen,QB,2021,ATL,-3.24
Jonathan Taylor,RB,2021,IND,373.1
Austin Ekeler,RB,2021,LAC,343.8
Najee Harris,RB,2021,PIT,300.7
Joe Mixon,RB,2021,CIN,287.9
James Conner,RB,2021,ARI,257.7
Leonard Fournette,RB,2021,TB,255.6
Ezekiel Elliott,RB,2021,DAL,252.06
Alvin Kamara,RB,2021,NO,234.7
Cordarrelle Patterson,RB,2021,ATL,234.6
Antonio Gibson,RB,2021,WAS,229.1
Aaron Jones,RB,2021,GB,229
Josh Jacobs,RB,2021,LV,226
Nick Chubb,RB,2021,CLE,215.3
Damien Harris,RB,2021,NE,210.1
D'Andre Swift,RB,2021,DET,208.9
Dalvin Cook,RB,2021,MIN,206.3
Javonte Williams,RB,2021,DEN,204.9
Devin Singletary,RB,2021,BUF,197.8
Darrel Williams,RB,2021,KC,196
Melvin Gordon,RB,2021,DEN,195.1
David Montgomery,RB,2021,CHI,195
Derrick Henry,RB,2021,TEN,193.3
A.J. Dillon,RB,2021,GB,185.6
James Robinson,RB,2021,JAX,173.9
Myles Gaskin,RB,2021,MIA,173.6
Elijah Mitchell,RB,2021,SF,165
Darrell Henderson,RB,2021,LA,163.4
Tony Pollard,RB,2021,DAL,162.6
Michael Carter,RB,2021,NYJ,154.4
Saquon Barkley,RB,2021,NYG,148.6
Devonta Freeman,RB,2021,BAL,146.6
Sony Michel,RB,2021,LA,146.3
Devontae Booker,RB,2021,NYG,144.1
Chase Edmonds,RB,2021,ARI,143.3
Mike Davis,RB,2021,ATL,138.2
Chuba Hubbard,RB,2021,CAR,137.6
J.D. McKissic,RB,2021,WAS,127.9
Christian McCaffrey,RB,2021,CAR,127.5
Alexander Mattison,RB,2021,MIN,125.9
Brandon Bolden,RB,2021,NE,124.1
Kenneth Gainwell,RB,2021,PHI,123.4
Rashaad Penny,RB,2021,SEA,121.7
Jamaal Williams,RB,2021,DET,119.8
Clyde Edwards-Helaire,RB,2021,KC,117.6
Miles Sanders,RB,2021,PHI,117.2
Ty Johnson,RB,2021,NYJ,117
Nyheim Hines,RB,2021,IND,116.6
Rhamondre Stevenson,RB,2021,NE,114.9
Kareem Hunt,RB,2021,CLE,110
Mark Ingram,RB,2021,NO,108.6
Zack Moss,RB,2021,BUF,105.2
Rex Burkhead,RB,2021,HOU,104.3
D'Ernest Johnson,RB,2021,CLE,104.1
Latavius Murray,RB,2021,BAL,103.6
Kenyan Drake,RB,2021,LV,102.5
Boston Scott,RB,2021,PHI,98.6
D'Onta Foreman,RB,2021,TEN,93.9
Ameer Abdullah,RB,2021,CAR,89.5
Justin Jackson,RB,2021,LAC,86.2
Samaje Perine,RB,2021,CIN,83.2
David Johnson,RB,2021,HOU,81.3
Ronald Jones,RB,2021,TB,79.2
Khalil Herbert,RB,2021,CHI,78.9
Jeremy McNichols,RB,2021,TEN,73.6
Dontrell Hilliard,RB,2021,TEN,72.7
Alex Collins,RB,2021,SEA,68.8
Jordan Howard,RB,2021,PHI,62.5
Travis Homer,RB,2021,SEA,61.8
Damien Williams,RB,2021,CHI,60.7
DeeJay Dallas,RB,2021,SEA,60.1
Duke Johnson,RB,2021,MIA,59.1
Giovani Bernard,RB,2021,TB,59.1
Derrick Gore,RB,2021,KC,56.1
Jaret Patterson,RB,2021,WAS,55.9
Jamycal Hasty,RB,2021,SF,51.5
Jeffery Wilson,RB,2021,SF,51.5
Tevin Coleman,RB,2021,NYJ,51.5
Demetric Felton,RB,2021,CLE,50.5
Dare Ogunbowale,RB,2021,JAX,50.1
Peyton Barber,RB,2021,LV,49.9
Chris Evans,RB,2021,CIN,49.8
Chris Carson,RB,2021,SEA,48.1
Carlos Hyde,RB,2021,JAX,45.8
Phillip Lindsay,RB,2021,MIA,45.4
Matt Breida,RB,2021,BUF,42.7
Ty'Son Williams,RB,2021,BAL,41.9
Salvon Ahmed,RB,2021,MIA,38.6
Le'Veon Bell,RB,2021,TB,38.1
Ke'Shawn Vaughn,RB,2021,TB,36.6
Elijhaa Penny,RB,2021,NYG,35.9
Jerick McKinnon,RB,2021,KC,35.9
Craig Reynolds,RB,2021,DET,35.2
Royce Freeman,RB,2021,HOU,34.6
James White,RB,2021,NE,31.2
Corey Clement,RB,2021,DAL,28.9
Trey Sermon,RB,2021,SF,28.3
Eno Benjamin,RB,2021,ARI,28
Godwin Igwebuike,RB,2021,DET,26.8
Adrian Peterson,RB,2021,SEA,26.6
Jermar Jefferson,RB,2021,DET,25.7
Jalen Richard,RB,2021,LV,23.2
Kene Nwangwu,RB,2021,MIN,23
Malcolm Brown,RB,2021,MIA,22.5
Tony Jones,RB,2021,NO,22.1
Jonathan Williams,RB,2021,WAS,20.7
Qadree Ollison,RB,2021,ATL,19.7
Austin Walter,RB,2021,NYJ,19
J.J. Taylor,RB,2021,NE,18.5
Patrick Taylor,RB,2021,GB,17.2
Joshua Kelley,RB,2021,LAC,17
Larry Rountree,RB,2021,LAC,15.6
Wayne Gallman,RB,2021,ATL,13.5
Benny Snell,RB,2021,PIT,13.1
Marlon Mack,RB,2021,IND,12.9
Ryquell Armstead,RB,2021,JAX,12.6
Rodney Smith,RB,2021,CAR,9.8
Jonathan Ward,RB,2021,ARI,9.7
Alex Armah,RB,2021,NO,9.2
Deon Jackson,RB,2021,IND,9.1
Jaquan Hardy,RB,2021,DAL,8.9
Wendell Smallwood,RB,2021,WAS,8.7
Mike Boone,RB,2021,DEN,7.7
Trayveon Williams,RB,2021,CIN,6.5
Ito Smith,RB,2021,DAL,6.4
Kalen Ballage,RB,2021,PIT,6.4
Jaylen Samuels,RB,2021,HOU,5.3
Jason Huntley,RB,2021,PHI,5.1
Patrick Laird,RB,2021,MIA,5.1
Dwayne Washington,RB,2021,NO,4.8
Cam Akers,RB,2021,LA,4.3
Scottie Phillips,RB,2021,HOU,4.2
Kylin Hill,RB,2021,GB,3.9
Darrynton Evans,RB,2021,TEN,3.8
Reggie Bonnafon,RB,2021,CAR,3.6
Trey Ragas,RB,2021,LV,3.5
La'Mical Perine,RB,2021,NYJ,3.1
Anthony McFarland,RB,2021,PIT,2.4
Gary Brightwell,RB,2021,NYG,2
Raheem Mostert,RB,2021,SF,2
Ryan Nall,RB,2021,CHI,1.8
Devine Ozigbo,RB,2021,NO,1.4
John Kelly,RB,2021,CLE,1.3
Jacques Patrick,RB,2021,SF,1.2
Buddy Howell,RB,2021,LA,1.1
Mekhi Sargent,RB,2021,JAX,1.1
Damarea Crockett,RB,2021,DEN,0.7
Jake Funk,RB,2021,LA,0.5
Trenton Cannon,RB,2021,SF,0.4
Nathan Cottrell,RB,2021,JAX,0.3
Darius Bradwell,RB,2021,LAC,0
Kenjon Barner,RB,2021,TB,0
Nate McCrary,RB,2021,BAL,-0.1
Mark Andrews,TE,2021,BAL,301.1
Travis Kelce,TE,2021,KC,262.8
Dalton Schultz,TE,2021,DAL,208.8
George Kittle,TE,2021,SF,198
Zach Ertz,TE,2021,ARI,180.7
Kyle Pitts,TE,2021,ATL,176.6
Rob Gronkowski,TE,2021,TB,171.2
Dallas Goedert,TE,2021,PHI,165
Mike Gesicki,TE,2021,MIA,165
Hunter Henry,TE,2021,NE,164.3
Dawson Knox,TE,2021,BUF,163.7
Noah Fant,TE,2021,DEN,159
Pat Freiermuth,TE,2021,PIT,151.7
Tyler Higbee,TE,2021,LA,147
T.J. Hockenson,TE,2021,DET,145.3
Tyler Conklin,TE,2021,MIN,138.3
Darren Waller,TE,2021,LV,133.5
Jared Cook,TE,2021,LAC,132.4
C.J. Uzomah,TE,2021,CIN,128.3
Cole Kmet,TE,2021,CHI,121.2
Gerald Everett,TE,2021,SEA,117.8
David Njoku,TE,2021,CLE,107.6
Evan Engram,TE,2021,NYG,102.5
Austin Hooper,TE,2021,CLE,92.5
Foster Moreau,TE,2021,LV,85.3
Mo Alie-Cox,TE,2021,IND,79.6
Jack Doyle,TE,2021,IND,79.2
Cameron Brate,TE,2021,TB,78.5
Albert Okwuegbunam,TE,2021,DEN,76
Dan Arnold,TE,2021,JAX,75.8
Anthony Firkser,TE,2021,TEN,73.1
Durham Smythe,TE,2021,MIA,70
Geoff Swaim,TE,2021,TEN,70
Ricky Seals-Jones,TE,2021,WAS,69.1
Jonnu Smith,TE,2021,NE,67.4
Ryan Griffin,TE,2021,NYJ,65.1
Hayden Hurst,TE,2021,ATL,64.1
Adam Trautman,TE,2021,NO,63.3
Harrison Bryant,TE,2021,CLE,62.3
Josiah Deguara,TE,2021,GB,61.5
Kyle Rudolph,TE,2021,NYG,59.7
Donald Parham,TE,2021,LAC,59
Brevin Jordan,TE,2021,HOU,55.8
Logan Thomas,TE,2021,WAS,53.6
Tommy Tremble,TE,2021,CAR,53.1
Juwan Johnson,TE,2021,NO,52.9
John Bates,TE,2021,WAS,50.9
Jimmy Graham,TE,2021,CHI,50.7
James O'Shaughnessy,TE,2021,JAX,50.4
Robert Tonyan,TE,2021,GB,50.4
Will Dissly,TE,2021,SEA,50.1
MyCole Pruitt,TE,2021,TEN,48.5
Marcedes Lewis,TE,2021,GB,44.4
Jordan Akins,TE,2021,HOU,41.7
Maxx Williams,TE,2021,ARI,41.3
Tyler Kroft,TE,2021,NYJ,39.3
Stephen Anderson,TE,2021,LAC,38.5
Pharaoh Brown,TE,2021,HOU,38.1
Ian Thomas,TE,2021,CAR,36.8
Brock Wright,TE,2021,DET,35.7
Zach Gentry,TE,2021,PIT,35.7
O.J. Howard,TE,2021,TB,33.5
Blake Jarwin,TE,2021,DAL,32.6
Eric Ebron,TE,2021,PIT,32.5
Nick Vannett,TE,2021,NO,28.3
Adam Shaheen,TE,2021,MIA,23
Joseph Fortson,TE,2021,KC,21.7
Kylen Granson,TE,2021,IND,21.6
Lee Smith,TE,2021,ATL,21.5
Jacob Hollister,TE,2021,JAX,20.5
Tommy Sweeney,TE,2021,BUF,19.4
Jesse James,TE,2021,CHI,19.2
Chris Manhertz,TE,2021,JAX,19.1
Drew Sample,TE,2021,CIN,19.1
Blake Bell,TE,2021,KC,18.7
Eric Saubert,TE,2021,DEN,18.7
Noah Gray,TE,2021,KC,16.6
Jesper Horsted,TE,2021,CHI,16.1
Antony Auclair,TE,2021,HOU,15.7
Josh Oliver,TE,2021,BAL,15.6
Ross Dwelley,TE,2021,SF,15.1
Christopher Herndon,TE,2021,MIN,14
Sean McKeon,TE,2021,DAL,12.7
Luke Farrell,TE,2021,JAX,12.6
Tyree Jackson,TE,2021,PHI,11.2
Chris Myarick,TE,2021,NYG,10.7
Tre' McKitty,TE,2021,LAC,10.5
Charlie Woerner,TE,2021,SF,10.2
Parker Hesse,TE,2021,ATL,9.3
Colby Parkinson,TE,2021,SEA,8.3
Darren Fells,TE,2021,DET,8.3
Garrett Griffin,TE,2021,NO,7.9
Kendall Blanton,TE,2021,LA,7.7
Tyler Davis,TE,2021,GB,7.5
Trevon Wesco,TE,2021,NYJ,6.5
Shane Zylstra,TE,2021,DET,6.4
Kaden Smith,TE,2021,NYG,6.3
Jack Stoll,TE,2021,PHI,6.2
Jeremy Sprinkle,TE,2021,DAL,6.1
Tommy Hudson,TE,2021,TEN,6.1
Kenny Yeboah,TE,2021,NYJ,5.6
Dominique Dafney,TE,2021,GB,5.4
Daniel Brown,TE,2021,NYJ,4.9
Mitchell Wilcox,TE,2021,CIN,4.6
Demetrius Harris,TE,2021,ARI,4
Cethan Carter,TE,2021,MIA,3.6
Derek Carrier,TE,2021,LV,3.3
Luke Stocker,TE,2021,MIN,3.2
Richard Rodgers,TE,2021,PHI,3.1
Ethan Wolf,TE,2021,NO,2.8
Kevin Rader,TE,2021,PIT,2.8
Brycen Hopkins,TE,2021,LA,1.9
Johnny Mundt,TE,2021,LA,1.9
Hunter Long,TE,2021,MIA,1.8
Eric Tomlinson,TE,2021,BAL,1.7
Nick Boyle,TE,2021,BAL,1.2
Darrell Daniels,TE,2021,ARI,1
Deon Yelder,TE,2021,TB,1
Daniel Helm,TE,2021,LV,0.9
Ben Ellefson,TE,2021,MIN,0
Codey McElroy,TE,2021,TB,0
Colin Thompson,TE,2021,CAR,0
Giovanni Ricci,TE,2021,CAR,0
Stephen Sullivan,TE,2021,CAR,0
Feleipe Franks,TE,2021,ATL,-1.4
Cooper Kupp,WR,2021,LA,439.5
Davante Adams,WR,2021,GB,344.3
Deebo Samuel,WR,2021,SF,338.96
Justin Jefferson,WR,2021,MIN,330.4
Ja'Marr Chase,WR,2021,CIN,304.6
Tyreek Hill,WR,2021,KC,296.5
Stefon Diggs,WR,2021,BUF,285.5
Diontae Johnson,WR,2021,PIT,274.4
Mike Evans,WR,2021,TB,262.5
Hunter Renfrow,WR,2021,LV,259.1
Keenan Allen,WR,2021,LAC,257.8
Jaylen Waddle,WR,2021,MIA,247.8
Mike Williams,WR,2021,LAC,246.6
DK Metcalf,WR,2021,SEA,244.3
Chris Godwin,WR,2021,TB,242.4
Tyler Lockett,WR,2021,SEA,241.4
Michael Pittman,WR,2021,IND,238.6
D.J. Moore,WR,2021,CAR,237.5
CeeDee Lamb,WR,2021,DAL,232.8
Brandin Cooks,WR,2021,HOU,231.8
Amon-Ra St. Brown,WR,2021,DET,227.3
Marquise Brown,WR,2021,BAL,226.3
Darnell Mooney,WR,2021,CHI,219.7
Tee Higgins,WR,2021,CIN,219.1
Terry McLaurin,WR,2021,WAS,213.5
Christian Kirk,WR,2021,ARI,207.62
Amari Cooper,WR,2021,DAL,202.5
Adam Thielen,WR,2021,MIN,199.8
Jakobi Meyers,WR,2021,NE,186.3
DeVonta Smith,WR,2021,PHI,185.6
Tyler Boyd,WR,2021,CIN,183.84
A.J. Brown,WR,2021,TEN,180.9
Kendrick Bourne,WR,2021,NE,180.5
Marvin Jones,WR,2021,JAX,180.2
Brandon Aiyuk,WR,2021,SF,170.3
Van Jefferson,WR,2021,LA,168.2
Chase Claypool,WR,2021,PIT,166.6
Russell Gage,WR,2021,ATL,163
Cole Beasley,WR,2021,BUF,159.3
K.J. Osborn,WR,2021,MIN,158.5
A.J. Green,WR,2021,ARI,156.8
Tim Patrick,WR,2021,DEN,156.4
Marquez Callaway,WR,2021,NO,151.8
Courtland Sutton,WR,2021,DEN,150.24
Cedrick Wilson,WR,2021,DAL,147.82
DeAndre Hopkins,WR,2021,ARI,147.2
Allen Lazard,WR,2021,GB,142.5
Mecole Hardman,WR,2021,KC,140.9
Robbie Chosen,WR,2021,CAR,138.5
Elijah Moore,WR,2021,NYJ,138.2
Robert Woods,WR,2021,LA,137.2
Jarvis Landry,WR,2021,CLE,133
Kalif Raymond,WR,2021,DET,132.4
Emmanuel Sanders,WR,2021,BUF,131.7
Odell Beckham,WR,2021,LA,129.1
Byron Pringle,WR,2021,KC,128.8
Laviska Shenault,WR,2021,JAX,127
Gabe Davis,WR,2021,BUF,125.9
Antonio Brown,WR,2021,TB,121.1
Braxton Berrios,WR,2021,NYJ,121.1
Quez Watkins,WR,2021,PHI,116
Deonte Harty,WR,2021,NO,115.1
